ID	text	emotion
228763	Я хочу, щоб мені подобалося оточуючі, і я щаслива, коли мені подобаються.	love
97934	Я відчуваю невротичність дивлячись зараз на телевізор.	fear
317694	я почуваюся наповненням веселощами img src http x	joy
334816	Я почуваюся трохи тремтливо у цій чужій країні, яка є моєю власною.	fear
115982	Я відчуваю, що дуже байдуже до тебе через те, що так довго не писав, відчуваю, що зрадив тобі у багатьох напрямах, які я не можу описати, це наче моє серце відійшло. (Please note that this is a direct translation, and some rephrasing may be necessary for the sentence to sound natural in Ukrainian.)	anger
37290	Я завжди вибираю пропустити цей відчуття, коли я хочув впустити свою пульсуючу пеніс з потребуючим гомо сусідом.	love
291605	Я відчуваю себе як маленька школярка, всім посміхаючись.	joy
37880	Я взяв ксанакс, щоб заспокоїти нерви перед стоматологом. Відчуваю особливо щедрий настрій, тому роздам два призи.	love
117115	Я відчуваю таке незадоволення своїм життям.	anger
148699	Я повинен визнати, що з задоволенням насолоджуюся відчуттям того, що знаходжу для себе чудову роботу, або для кого-небудь з моїх друзів.	love
321981	Я не відчуваю ніякого почуття помсти або гіркоти щодо цих суб'єктів, але залюбки перебільшую їх існування для м'якого задоволення всіх, це надія так чи інакше.	love
167790	Я почав відчувати, що мені захотілося виблувати, і все затремтіло.	fear
404167	Я люблю почуття, коли я тримаю його в своїх руках і дивлюся на його солодке спляче обличчя.	love
317780	Я почуваюся жахливо, але Даніель посмішливий і бадьорий, стрибає та працює, а я втомлений.	joy
214109	Я не можу повірити цьому хлопцеві, я відчуваю себе таким збитим в середині. Чи повинен я був бути грубим, чи реагувати правильно?	anger
321901	Я відчуваю, що цей був зволожуючим і ніжнішим, ніж a href http digiyume.	love
189466	Я відчуваю дуже задоволення з себе сьогодні вранці.	joy
291257	Я поскажу сумує, що відчуваю себе улюбленим.	joy
2935	Я відчуваю, що там є почуття Кенії відкрито взаємодіяти та підтримувати Шіраїші, а не просто випадково потрапляти Шіраїші по плечу.	love
296050	Я повинен сказати, після перегляду і цього фільму, і "Клуб покупців Далласа", я рішуче вважаю, що Чівотел Єджіофор був позбавлений Оскара. Його виступ у цьому фільмі був абсолютно дивовижним, а Лупіта Ньонго заслуговувала на свій Оскар.	surprise
331739	Я б почувався жахливо, якби я не зробив.	sadness
98523	Я повинен був все це вважати казкою, що може існувати така радість, така любов, яку зараз відчуваю, і така жінка, яка могла бути моєю найніжнішою коханою, моїм найкращим співрозмовником і водночас ідеальним другом.	love
279128	я відчуваю вірність фактам	love
178639	Я все ще почуваюся нерозгаданим щодо того, що писати.	fear
214156	Я відчував, що дуже схожий на те, що я зберігаю свій відгук про нього, ситуацію та будь-які почуття до нього. Мені дуже сподобалась час, який ми провели разом, і мушу признати, що виник рівень прив'язаності.	love
317973	Я цікавлюся, чи вони відчувають так само, як і я, що вся радість від того, що ми робимо, більше не є такою радісною, оскільки тепер вона ґрунтується на дослідженнях, методах, ключових презентаціях, порівняннях і зовнішньому вигляді.	joy
359783	Часто відчуваю себе незаспокоєним і хочу бути у комусь допомогою.	fear
989	Я роблю клізму і відчуваю себе чудово.	surprise
411372	Я думаю, що це буде дуже незручно з боку Apple відкривати цей яскравий новий App Store та нову ОС X з функціями, що супроводжують новий App Store, і не надавати жодної компенсації для користувачів, що працюють на трохи старішій версії ОС X.	sadness
391155	Я відчуваю себе занадто дурним.	sadness
230778	Я почав почувати трохи страху перед болем пологів, оскільки я знаю, що очікувати на цей раз, але відновлення навчання всьому надихнуло мене і я знову на правильному шляху.	fear
343260	Я почуваюся трохи дурнуватою, що так розпалася від ентузіазму.	sadness
292156	Я почуваюся дивно спокійно зараз, оскільки вони в машині.	joy
293397	Я себе почуваю трохи смішно сьогодні, Айден збентежив мене, пішов спати на годину раніше, він заснув на пляшці.	surprise
292312	Я відчуваю потребу публічно подякувати із щирою вдячністю Ешлі за її любовну підтримку і зручність, яку вона поділилась зі мною минулої ночі в одній з моїх темних ночей і моментів понурості.	joy
50249	Я лежу з головою зануреною у подушку, відчуваючи себе злісним.	anger
409422	Я відчуваю цю викривлену бажання придбати лак для нігтів.	sadness
352666	Я фактично відчував неймовірну силу хвиль, що вдарялися нижче, коли вони потрясли камінь під моїми ногами.	joy
189702	Я думаю, що дитина йде до передплати на виховання, або можливо до родичів, якщо відділ з дітей за пощадливий настрій.	joy
386563	Я сумую за своїм цуценям і думаю, що просто була емоційною. Ти щасливий?	sadness
409417	Я був би вражений, якби я не спробував.	sadness
400111	Я був настільки втомлений від почуття заздрості і шкоди самому собі, що подумав, що просто куплю квиток і піду вперед.	anger
28867	У мене була компанія Comcast, і я не маю жодного уявлення, що робити та відчуваю себе дещо переповненим.	surprise
357179	Я знову піду в п'ятницю на нестресовий тест для дитини. Можливо, я б почувався трохи напружено, якби був на його місці і знав, що нас чекає.	sadness
34528	Я не почуваюся дивовижно, я просто почуваю себе	surprise
191885	Я б почувався набагато безпечніше з Belkin, ніж з Prolynkz на початку, навіть якщо Prolynkz прийнятний, ха-ха.	joy
96225	Я не дуже розумію, чому я пишу це повідомлення, мене справді турбує і дратує.	fear
383339	Я знайду освіжаючий, більш поглиблений спосіб відпрактикувати свою віру, одночасно люблячи Ісуса.	love
82942	Якщо у мене був важкий день або я загальною мірою почуваюся перегруженим, я зазвичай беру свій телефон і прокручую фотографії Адді, оскільки вони завжди роблять мене посміхатися.	fear
230727	Я більше обираю друга зі знаннями, щоб я міг висловити свої почуття та думки, ніж будь-яку особу, яка тільки хвилюється зовнішністю.	fear
159343	Я питав клієнта недавно, який все час говорив, що він сором'язлива людина, чи він знає, що робить, щоб відчувати сором.	fear
315666	Я не почувався приниженим цим, я відчував себе винахідливим.	sadness
158018	Я знаю, як це відчувати себе безпомічним під час догляду за коханою людиною.	fear
99198	Я почуваюся наляканим.	fear
2731	Я не відчуваю страху, я не відчуваю суму, я відчуваю лише любов, любов до доставок, любов до завжди вірних.	love
373373	Я не хочу цього, тому що це лише спричиняє мені сумний і винний настрій через те, що люди реагують таким чином.	sadness
213243	Я тільки швидко публікую сьогодні, мені відчай тримається і Інтернет працює з перебоями, тому я використовую його, поки він працює.	anger
399719	я все ще почуваюся ненависно	anger
411552	Я просто відчуваю, що повинен прочитати їх і забути про те, щоб висловлювати свої думки, оскільки свої задуми засмучують мене.	sadness
409482	Я радо позбулася всіх старих пеленальних сумок, таких як коляски, сон та всі інші великі та часоємні зобов'язання перших років, я почуваюся незвичайно сентиментально.	sadness
392410	Я в даний момент відчуваю тягар цієї жахливої економіки.	sadness
357163	Я відчуваю незадоволення своїм тілом, особливо перед менструацією, коли з'являються пременструальні синдроми, але я знаю, як доглядати за своїм тілом.	sadness
5296	Я відчуваю, що, мабуть, я просто повністю захоплений тим, яким самолюбним він є, як мені взагалі нічого не значить.	surprise
189547	Я відчуваю, що дух був вірним мені, з'явившись і підштовхнувши мене запропонувати запам'ятані короткі форми офісу у незвичайні моменти.	joy
148951	Я не відчуваю себе присвяченим галюцинаціям, але не можу залишатися спокійним.	love
49154	Я відчуваю гнів, і це добра річ, що я рухаюся у правильному напрямку.	anger
315756	Я почуваюся трохи ошелешено тим, наскільки легко стало харчуватися правильно.	surprise
213767	Я абсолютно відчуваю, що вона була жадібною.	anger
169911	Він взяв ніж свого батька, щоб захистити себе, щоб він ніколи не почувався так наляканим, як вона.	fear
29088	Я навіть пам'ятаю, як приємно здивувався, коли переглядав всі ці фотографії з поїздки, щоб освіжити свою пам'ять.	surprise
391162	Я почуваюся дуже емоційно щодо всієї ситуації.	sadness
404133	Я почуваюся так благословенним тим, як швидко все для його операції впало на свої місця.	love
386935	Мені нудно, навіть коли ми їмо разом.	sadness
190024	Я відчуваю таку творчу енергію останнім часом.	joy
411374	Я почуваюся відкинутим і недостатнім, коли насправді все це не було суджено відбутися.	sadness
168644	Я відчуваю незначну дивність, починаючи писати це про Камбоджу, коли сиджу в аеропорту Лос-Анджелеса чекаючи на рейс в Камбоджу.	fear
290031	Я почуваюсь, ніби в Інтернеті я можу бути цією безстрашною людиною, яка не має турбуватися про нічого. Я можу не нервуватися і розмовляти з ким завгодно, з ким я хочу.	joy
190530	Я зрозумів і кілька причин, щоб почуватися оптимістично.	joy
186253	я би розумів, коли речі стають складнішими, оскільки я можу бути дуже зайнятий і він також відчуває, що я зазвичай дуже підтримую	love
24892	Я все ще не можу висловити вдячність і любов, які відчуваю до цього духу у своєму житті. Він - найнеймовірніша істота, з якою я коли-небудь зустрічався і засвідчує моє життя кожної секунди кожен день.	surprise
409611	Я говорив такі речі, як, що у тебе погане серце, що насправді було погано з моєї сторони. Я почуваюся жахливо за те, що сказав це, я не розумію, чому дозволяю таким словам йти з моїх уст.	sadness
189699	Я відчуваю комфорт, коли я відчуваю, що можу бути собою, - сказала дівчина з синдромом Аспергера.	joy
366483	Я відчуваю більше палкості розкривати складність у своїй живопису.	love
352381	Я натиснув, відчуваючи силу в своєму тілі, але почав відчувати легку головокружіння.	joy
168657	Я повинен визнати, що коли я читаю оголошення про роботу, я починаю відчувати себе необхідним	fear
311172	Я докладаю багато зусиль, щоб відмовитись від своїх сподівань і почуттів до нього, дивлячись на веселі шоу K-pop, щоб я могла сміятися настільки сильно, як можу, відвідуючи багато місць під час відпустки, зайнята своєю роботою, знайомлюючись з новими людьми і не зустрічаючись з ним протягом року.	surprise
348497	Я буду чесним, якщо це між ними трьома, то я міг би піти з будь-яким і почувати, що світ загибається, так як це було протягом останніх восьми років.	sadness
378801	Я не отримав свого серця бажання, і це заставляє мене почуватися безвартісним жахливою людиною, яка не молилася належним чином або не виконувала Божої волі.	sadness
4881	Я почуваюсь шокованою, коли танцюю на екрані, Ілеана з шириною висоти, розірваною, як у випадку з Twitter вікном.	surprise
269389	Я відчуваю, що я достатньо катував її цього тижня.	anger
291726	Я почуваю себе відновленим і готовим перейти на наступний рівень.	joy
241016	Я навіть не знала, що відбувається, і я знаю, що вона почуває себе невпевнено час від часу, перед тим, як вона цього не робить.	fear
315662	Я помітив, що починаю відчувати тривогу, але більше, ніж що інше, просто злість.	sadness
343281	Я визнаю, що з радістю готуючи є часи, коли ви почуваєте себе переможеними.	sadness
341257	Часом мені здається, що мене карають, оскільки кожного разу, коли я дістаюся до вершини сходів, я послизаю, падаю і впадаю на зад.	sadness
405011	Я продовжив свій шлях автострадою до Порт Карлінґу, відчуваючи захоплення від багатьох невеликих змін, які відбулися всього лише за декілька коротких місяців, відколи я був тут.	surprise
190107	Я зрозумів, що все це було плутане з почуттям, що вони справді були ніби кохані брати.	joy
291695	Я почуваюся повністю, ніби маю володіння популярною технічною мовою.	joy
117010	Я знаю, як це відчувається і як мене роздратовувало постійне почування одного й того ж, кожного разу, коли хтось дізнався, що ми розійшлися. Я думаю, що добра порада для цієї людини була б: "Вибачте, я тут для вас, якщо ви хочете поговорити".	anger
357274	У мене є моменти, коли я просто раптово купую речі, мені трохи стає винно.	sadness
286801	Я відчуваю, що мій роботодавець робить велику роботу в оцінці соціальної роботи та важливості того, що я можу принести на стіл. Проте я все ще вважаю, що є способи краще використати мої клінічні навички.	surprise
279848	Якби я відчував генерозність, я би переслав це Каріні, адже я впевнений, що вона оцінила б це так само, як і я.	love
190484	Я буду спокійним, коли знаю, що ти в безпеці, і це робить мене на багато краще почуватися.	joy
316094	Я дуже вражений собою лише перед людьми, які мають справу з китайським репом.	surprise
229276	Насправді, в кінці я відчував сумніви, стурбованість, обурення, але, врешті-решт, відроджувався.	fear
356374	Я все ще спробовую розібратися в усьому цьому, але це залишає мене незадоволеним теперішнім і не хвилюється за майбутнє.	sadness
8842	Я чув, як Кассі та Брук розмовляли і почував легке почуття цікавості, тому я залишався схованим, щоб почути, що вони мали сказати.	surprise
377535	Я відчуваю дуже велике роздратування зараз.	anger
116333	Я не відчував гніву.	anger
291523	Я відчуваю, що Майкі промениться енергією, і ми виглядаємо чудово.	joy
115650	Я почуваюся трохи роздратованим, тому що вони сказали, що маска призначена для кисню, а не для анестезії.	anger
190330	Я нарешті зібрався, як найкраще вчитися, нарешті вийшов на такі заняття, які мене цікавлять, і ніколи раніше я не був так впевнений в тому, чого хочу досягти в житті.	joy
4671	Я не можу не відчувати здивування, а коли молодші жартують, мені потрібно провести межу.	surprise
213255	коли хлопець мені врік	anger
291574	Я не почуваюся себе надто вищим, але я знаю з впевненістю у своєму серці, Жанною.	joy
352440	Я відчуваю надзвичайну величезну честь, що можу поділитися з вами передварительним переглядом весілля Луїзи і Джона, моїх дивовижних молодят.	joy
404107	Я відчуваю, що Бог був так щедрий до нас зі здоров'ям цих дітей.	love
290020	Я думала, коли йшла кілька кварталів від спортивного клубу New York Sports Club до будівлі Conde Nast, відчуваючи себе фантастично після ранкових тренувань.	joy
379860	Я знаю, що ми прокинулись, відчуваючи любов.	love
82966	Я почувався особливо невпевнено і несистематично, не впевнений у можливості і не впевнений у своїх здібностях.	fear
191765	Я завжди почуваюся, як недавно прибулий турист, коли приходить час відправитися у кулінарну подорож.	joy
315908	Сьогодні я почуваюся як чоловік з реклами, але повинен сказати, що я захоплююся двома продуктами, які ми купили минулого тижня разом з Лілі в магазині Linens 'n Things, скориставшись їхньою банкрутством, щоб отримати знижку.	surprise
302947	Я почуваюся так перегрузженим нервами, я хвилююсь, я лякаюся, я не можу витримати свого вигляду.	surprise
117094	Я можу почувати себе трохи обуреним.	anger
279606	Я говорю про справжнє розлучення і намагаюся дати їй можливість виразити свої почуття щодо цього все і бути підтримуючим, не намагаючись виправити все.	love
25188	Я можу зробити все необхідне, щоб позбутися решти цієї ваги і почуватися чудово.	surprise
189582	Я просто маю почуття, що наступного року, коли я нарешті вступлю до юридичного факультету, моє життя розшириться експоненційно, а життя у Маккінні, Техас, стане просто улюбленою спогадом, або так само я собі кажу.	joy
403662	Я переживаю багато речей в своєму не так особистому житті, як ви знаєте, я відкрита книга для всіх і кожного, і дійсно важко мені спробувати впоратися зі своїми емоціями, почуттями та невизначеністю, коли розмова йде про мої романтичні стосунки.	love
381620	Я познайомилася з арахісом і зв'язалася з нею, і зараз я відчуваю, що стаю неуважним власником домашнього улюбленця.	sadness
292185	Я відчуваю супер благословення, що сьогодні день виборів з кількох причин.	joy
3047	Рам Рез сказав, що він відчуваєся дуже сповненим благословеннями мати таку команду, що оточує його, і те, що виставка Топ-рангу зробить його команду ще сильнішою.	love
189465	Я знаю, що я їм здорову їжу, але не вправляюся, як міг би мав і чуваюся добре стосовно цього, тому не сильно хвилююся.	joy
366426	Я не користуюся цим кожен раз, коли мию голову, як вказано, занадто ледачий, але коли я використовую це, моє волосся відчувається прекрасним та м'яким.	love
16341	Я почуваюся абсолютно захопленою розкриваючоюся історією мого життя.	surprise
340744	Я почуваюся розчарованою цим, разом з тим, що я все ще не отримала свій місячний цикл, але все ще живу надією на це, хоча почуваю себе зморшкою, дуже емоційною і раздраженою, і вже минув місяць з моменту, коли я почала помічати краплини минулого місяця.	sadness
318414	Я відчуваю, як її внутрішні м'язи стискаються і обіймають мій член, щоб було більше, зробляючи нашу близкість не просто траханням, а надзвичайно палаючим коханням.	joy
4273	Я дізнався про її смерть лише цим вікендом і відчуваю дуже шокованою цим.	surprise
351914	Я вважаю, що почуття хвилювання та розчарування взаємні, це видно по напівусмішці на їх обличчях, що говорить: "Я радий тебе бачити, але я так соромлюся, бо зірвався".	joy
383549	Я вдячний за психічний простір, щоб розрізняти почуття переповненості і фактичну переповненість.	fear
279342	Я відчуваю, що я в деяких відношеннях дуже щедра людина, але я думаю, що я могла би розвиватися в інших аспектах.	love
157256	Я відчуваю менше страху і більше основаності та зосередженості.	fear
213867	Я став нудним з кранчів, хоча вони ефективні, але я почуваюся погано зі своїм виглядом, тому я нетерпляче чекаю на результати.	anger
290184	я якось відчуваю, що Єнхае змусили мене повірити	joy
115641	Я почуваюся пошкодженим знати, що я закінчив з тобою.	anger
191869	Я знаю, що ходити в ТЦ в Лоліті завжди змушує мене шкодувати про це, так як я потім бачу всіх дівчат, які одягнені дуже модно, і мені хочеться вдягнути милий і фірткуючий сукню.	joy
25009	Я почуваюся дуже пригнічено і засмучено, не можу здатися з тим, що повинен робити.	surprise
158166	Я відчуваюся дивно визнавати це.	fear
37138	Я вважаю, що це питання варто згадати, я вважаю його новинним для всіх, хто зацікавлений у книгах та видавництві, включаючи читачів, і я вважаю, що воно буде продовжувати бути актуальним, оскільки багато людей страстно його підтримують.	love
315490	Я був дуже гордий, що зміг зробити це самостійно, без необхідності йти і просити Бена мені допомогти, оскільки я завжди почуваюся погано, коли застрягаю з транспортним засобом.	sadness
290157	Я ніколи не думав, що буду почуватися так комфортно в своїй шкірі.	joy
363274	Я почуваюся досить безпомічним зараз, але я знаю, що не можу притулити своїх діточок на все життя.	fear
309179	Я почуваюся щедрим сьогодні, тому продовжуйте, перш ніж я вас звіщу.	love
291580	Я вже багато займаюся силовим тренуванням і вправами типу кросфіт, тому відчуваю себе сильним, але мені потрібно почати бігати і кататися на роликах.	joy
303959	Я відчуваю неймовірні відчуття.	surprise
296599	Я відчуваю дивну впевненість у цьому.	surprise
353780	Я відчуваю сильну зв'язаність і відданість Адіні.	love
15435	Я відчуваю, що це змінить нашу точку зору, і я цікавий спостерігати за прогресом.	surprise
348	Я не можу розповісти вам, наскільки це робить мене щасливою, я весела.	surprise
49799	Я дійсно відчуваю гіркоту того, що той, хто пройшов це зі мною, майже не займається активізмом.	anger
316181	Я просто не люблю робити деякі з цих речей, і коли я вже почуваюся перенавантаженим, це тільки додає ще більше обов'язків, аби скласти всю цю чертову одяг, який все одно буде розкиданий і носитиметься протягом наступного тижня.	surprise
315562	Я був ще більш збуджений, щоб стати більшим, щоб не почувати себе соромно, просто дозволити моєму великому животу висіти і не відчувати потреби затягувати його час від часу.	sadness
289334	Я думаю, Кейт дійсно приємна до нього, коли вони знову разом, і він веде її кудись, і йому дуже дивно дивитися, як вони разом, а потім вони йдуть додому і мають дивний інтенсивний секс.	surprise
317974	Я відчуваю себе трохи самодостатньо зараз.	joy
306591	Я сидів(ла) там на роботі і відчув (відчула) невеликий спазм там, де я знаю, що розташоване дитя, і це був лише невеликий рух, але дивно відчувати. З цікавістю я поштовхнув(ла) ту саму область, отримавши відповідь - ще два невеликих спазми.	surprise
11419	Я відчуваю враженість.	surprise
331801	Я почувався абсолютно мізерно протягом минулого тижня.	sadness
37198	Я знала, що ти не почувався так само як і я, так, як я почуваюся зараз, але все одно я цінувала їх.	love
590	Я співчуваю тим, хто був здивований її відповіддю.	surprise
409684	Сьогодні я відчуваю себе найбільш нерозумним дурнем у християнстві.	sadness
408522	Після того, як я повернувся з фільму "Залізна людина", я розкритикував його та захоплювався, і, щиро кажучи, не очікував ще одного фільму, який би залишив мене таким зачарованим і в захваті, коли я вийшов з кінотеатру.	surprise
366417	Я припускаю, що це хороша практика для того, як я, ймовірно, почуватимуся некерованим, коли буду доглядати за своїм зовсім новим немовлям.	love
339429	я почуваюся збуджено	fear
24808	Я починаю відчувати збентеження і саме це відчуття тільки підсилює у мене уявлення, що я можу спати.	surprise
281983	Я почуваюся трохи дивно, мов Джордж Майкл Блут був заручений, щоб бути заручений.	surprise
409463	Я дійсно почуваюся дуже розчарованим цим.	sadness
33124	Я сьогодні почуваюся дивно.	surprise
24645	Я не відчуваю потреби в допомозі їм заохочуватися або робити смішні морди, виступаючи весело і очікуючи від них посмішку.	surprise
270168	Я перебуваю трохи хворим на живіт, коли дивлюся на розкішні благословення, які Бог мені дав, і думаю, що коли-небудь чув себе незадоволеним або невдячним.	anger
270189	Я не відчуваю ніякого незадоволення, незважаючи на моє обмежене спання, і чую, що я говорю занадто багато.	anger
241988	Я не міг не відчувати, що вона може навіть боятися нас, але я полагаю, що життя вперше під чужим дахом, далеко-далеко від дому, може налякати будь-кого.	fear
388939	Я відчуваю себе безпорадним і не люблю почувати себе безпомічним.	fear
99153	Я обираю носити на роботі, коли відчуваю свою вразливість, схожу на їжака, який скручується, або на гремучу змію, що шалено шумить маракасів.	fear
190414	Я відчуваю себе хороброю, я зроблю "обличчя дня" пост.	joy
352369	коли я народила здорового хлопчика	joy
322089	Я хочу і як я відчуваю, і ти знаєш, що я хочу бути вірним тобі.	love
372672	Я відчуваю себе ще більш непотрібним.	sadness
321087	Я завжди відчуваю цікавість, хто сяде поруч зі мною.	surprise
386896	Я почуваюся переможеним і сумним.	sadness
228270	героя переслідував страхітливий вампір у фільмі жахів і напруження, який показували по телевізору	fear
292438	Відчуваю, що сьогодні ввечері у мене трішки загальмований розум, що само по собі дивно, а тепер я думаю, що можливо, пошкодую, що не обрав тему міста Буффало та його жахливі сендвічі з котлетами.	surprise
50036	Я сьогодні почував бунтівницький настрій. Я грав свій власний чортовий iPod на роботі.	anger
98464	я відчуваю підтримуючу природу існування	love
116489	Я не кажу щось правильне, щоб сталося чи коли він мені повідомляє, я стаю оборонним і замовкаю, так що часто прокидаюся з почуттям образливості на наступний день.	anger
292262	Я знаю, що вам, можливо, буде важко вірити, але коли мені погано або я не почуваюся комфортно, я хочу, щоб хтось про це знаюв	joy
292256	я почуваюся божественним у племінному будинку з назвою xookwankii feat	joy
116307	Я думаю, що Гак трохи заздрить, що Квін почуває себе зручно при тортурах.	anger
179405	Я все ще відчуваю, що стою на крихкій нозі і дуже боюся, що або здашось і покину це, або він звільнить мене.	fear
292211	Я дуже почуваюся пошанованим, що зі мною працює так багато людей, щоб оживити світ Аркадії.	joy
228586	Я відчуваю вірність до обох ідей.	love
20902	Якщо я думаю про це, відчуваю таке переповнення емоцій, коли це зображення приходить до моєї свідомості, і ті кілька моментів повертаються як яскрава пам'ять.	surprise
158030	Я відчуваю якісь маленькі дивні тривожі тут і там.	fear
242611	Я почуваюся набагато менш схвильованим загалом.	fear
279590	Я почуваюсь збудженим, але всі інші важкість здатні, на щастя, переважити цю потребу з сумом.	love
415831	Я не можу не відчувати, що якби я його запитав, чи він шукає довгострокового вірного партнера, я б отримав відповідь "ні".	love
317212	Я почуваюся більш затхлим, більш втомленим та більш скептичним.	sadness
334857	Я не бачу, як ми можемо перейти далі, але рідко коли я відчуваю таку невпевненість у своїй голові.	fear
279164	Я відчуваю його гарячий подих на своєму шиї кожен день і знаю, що не повинен вагатися у цей момент.	love
168672	Я почуваюся абсолютно потрясений, і часто мій вірус повертається у подвійному порці.	fear
317150	Я викладав, але почуваюся безголовим, безпомічним і потворним більшу частину часу.	sadness
50053	Я здається занурений(на) в щось незвичайне, ймовірно, я не відчуваю стресу.	anger
157167	Я не можу нічого придумати, що б хвилювало мене, і впевнений, що це не протриває.	fear
966	Я починаю відчувати трохи цікавості.	surprise
269373	я відчуваю себе ледачим, коли	anger
411664	Я відчуваю себе погано і брудно і товстою товстюшкою	sadness
388737	Я маю відчуття, що я трохи призупинив речі, тому що я боюся, що ти подумаєш про мене, коли я це зроблю.	fear
334598	Я лишився відчуття безпорадності та поразки і маю більше внутрішньої боротьби, ніж мав до того, як зайнявся цими поведінками.	fear
155599	Я почуваюсь в полі погано, тому дякую.	anger
279529	Я просто хотів сісти і насолодитися почуттям любові до свого дня.	love
116377	Я ненавиджу піддаватися ангсті, я не можу не почувати страждання від заплутаності та незнання того, що станеться з моїм життям.	anger
33678	Я не скажу, що я не відчував жодного страху, бо відчував, але був здивований, наскільки спокійним був.	surprise
191833	Я відчуваю, що коли я бігаю, я обіймаю зміни, я змінююся як людина, реалізую ту наполегливу частину себе.	joy
49051	Я почуваюся розчарованим, сердитим і сумним.	anger
190100	Я відчуваю дуже вирішену бажання покласти це позаду.	joy
409428	Я почуваюся жахливо безпорадним і тому кінчаю життя, яким мене прокляли.	sadness
377352	Я завжди почуваю, що ображається моя інтелектуальна здатність.	anger
362186	Я не почувався упокореним нічим.	sadness
177731	Я почуваюся переповненим і напруженим, і ніщо не виглядає належним.	fear
306842	Я відчуваю враження повернути в руки "Свято дисципліни", яке я псевдочитала на сторінці: http://www	surprise
242738	Я залишився червоний від сорому і відчував себе, ніби мене сприйняли як професійного параноїка.	fear
363430	Я справді сподіваюся, що це станеться реальністю. Іноді важко дивитися в майбутнє, яке я бажаю, і не відчувати відступлення від того, що це не станеться.	sadness
