id	event	tweet	offensive	emotion
3XH7ZM9YX20SH3SDATA9J8OK7QVR9F	Venezuela	Британія та Європа гіпокритично ставляться до демократії. Історія тих, хто приносить мир та демократію у світ, повна кровавих фашистських злочинів та геноциду. #Venezuela #WeAreMaduro https://t.co/wO4wD1NOU5	NO	others
3RWB1RTQDJT7RLTOS906EHTUM2P8PF	Venezuela	Я буду говорити про те, що я чую від друзів та родичів у Венесуелі, та своє ставлення до подій сьогодні на USER в самий час. #Venezuela #venezuelan #askavenezuelan	NO	others
3ZVPAMTJWN97WDFLOZGJBPA7B3TGRY	GameOfThrones	"2nd viewing &amp; it's still as stressful as the first!! Magnificent!! Might need my inhaler 🥶🤯☠️ #season8episode3 #GameofThrones #NotToday" in Ukrainian is: "Другий перегляд, і все ще такий же напружений, як і перший !! Величезний!! Можливо, мені знадобиться інгалятор 🥶🤯☠️ #season8episode3 #GameofThrones #NotToday".	NO	joy
3Q9SPIIRWJSBUIJ41TYF227L5NUAWI	ChampionsLeague	Цей Мессі виявляється корисним гравцем #BARLIV. Здається, це не ігристі футболки в фіналі #ChampionsLeague.	NO	others
3VDVA3ILIDLJ38G4Q5145YSU750G13	GameOfThrones	8, і наостанок - НЕКА ЄВРОН ГРЕЙДЖОЙ. #Гра Престолів	OFF	anger
37SQU136V7UMZTQ18MG1YBOO5GF11M	WorldBookDay	Користувач Користувач Так і так. Мрівливий - не той термін, який би я вибрав. Жорсткий опис робить його складним для читання, тож я постійно відкладаю "Тонкий баланс" та знову до нього повертаюсь. #WorldBookDay	NO	others
3P520RYKCHC1W8IIBXSXC362STK5UA	GameOfThrones	людина: "ви банкрут, потворний і провалюєтеся в житті" я: #Гра Престолів https://t.co/qMCrKDUU48	NO	others
338GLSUI43HDJSJ3S4A6JEFRWQ8FSI	NotreDame	Найбільшим ключем до пожежі у соборі #NotreDameCathedral є те, що там не було жертв. Тому останнє звернення за співчуттям та пожертвами стосується матеріальних речей. Речей, які можна замінити. Натомість, реальні люди перебувають у небезпеці кризи з водопостачанням у місті #FlintWaterCrisis. Дивитись різницю?	NO	disgust
3P888QFVX30VCPHJZ34RB89463FQOR	Venezuela	Монкада: Державний переворот у Венесуелі провалився, оскільки він не мав глибоких коренів у суспільстві.	NO	others
3OB6JN3A9QV7ONB7Z2EEOUU47P3MRA	ChampionsLeague	Аякс - це задоволення для очей, і як #Барселона, так і #Ліверпуль, які змагатимуться в другому півфіналі, знають, що в цій команді є віра, що вони можуть дійти до кінця і виграти трофей знову. #ЛігаЧемпіонів	NO	joy
3O4VWC1GEWCP4DKKLF0QQ4Z7XHT3JK	ChampionsLeague	Тоже хто отримає перемогу в цьому поєдинку #Championsleague - #BARLIV?	NO	others
34YWR3PJ28GUI5QCJWX8FF9F53PX08	GameOfThrones	Я відчуваю таку порожнечу в собі, але водночас такé почуття повноти після перегляду #AvengersEndgame та епізоду 3 #GameOfThrones 😩🥴🥺 що це за почуття?!!!!	NO	surprise
3WRAAIUSBJ5QJIOUBYU14LLSEP1AXC	SpainElection	З того, що ми бачимо в деяких екзит-полах та інших висновках, ні сума лівих партій, ні сума правих не складуть 176 місць, необхідних для управління - обом доведеться звернутися за допомогою до регіональних партій. #SpainElection #EleccionesGenerales28A	NO	others
3QREJ3J43331V1GR9642N5T1CSJKLD	WorldBookDay	Гаххх!!! Ми мало не пропустили #WorldBookDay, тому що наші носики були занурені в книжках!! https://t.co/GGTo9RewXK	NO	others
3UL5XDRDNCP3YBB58URSGBODV2Q85V	ChampionsLeague	Настане час, коли не буде ночей #ChampionsLeague, коли нас просто ошелешує якість гри #Messi. Я дуже боюся настання того дня.	NO	fear
3A3KKYU7P3NCWJSTYWOKBT2LZ4KWMP	GameOfThrones	Епізод 3 восьмого сезону серіалу "Гра Престолів" був повною розчарованістю, загроза Нічного короля (яка була зображена від самого початку) була вирішена в один епізод. ОДИН ЕПІЗОД!	NO	others
3V8JSVE8YYWI90VGWZIPJIIS1APYEX	NotreDame	Прекрасний весняний день, але Нотр-Дам все ще переслідує. #unionsquare #TuesdayThoughts #TuesdayMorning #NotreDameCathedralFire https://t.co/hwWW1ztE58	NO	sadness
3WGCNLZJKFEGRO6DOF0WZDPXUDFD1L	NotreDame	Доброго ранку, крім мусульман, особливо ті, що спричинили пожежу у кафедральному соборі Нотр-Дам.	OFF	disgust
35YHTYFL1G9TBK07MZFBU1ZYVU3FVO	Venezuela	Сильне враження від цього заяви полягає в тому, що США очікували уцілілих дезертирів та мали певну координацію з ними заздалегідь. Це правда чи ні - не знають, але це точно робить їх поміченими людьми в #Венесуелі зараз. https://t.co/2lgKxbNi23	NO	others
3RQVKZ7ZRKP7Z0NZG6XO44P608U272	GretaThunberg	Цей епізод #GreysAnatomy змусив мене задуматися. У нас багато #радісних #жінок! #MeridithGrey (шахрайство на страховкі з метою врятування життя дитини), #DrAwesome (я назву її так) (дискредитуємо людей, щоб врятувати #Vaquita та #GretaThunberg, яка відмовилася відвідувати школу, щоб показати світу, що може зробити сильна жінка! 🙌🏽	NO	others
3EN4YVUOUCY1KBRY547EXKOB4CUJX0	ChampionsLeague	Я думаю, що Мессі занадто багато грав з USER після того трюку з перекочуванням, який він зробив у першому таймі. # ЛігаЧемпіонів	NO	disgust
388CL5C1RJTATBFJ3L15ADD9KBDHL4	NotreDame	Канал #msnbc повідомив, що іменно шаплін пожежної команди особисто врятував Корону тернів зі спалаху в соборі #NotreDame. Це дійсно захоплююча історія!	NO	joy
3QQUBC64ZEKX31IJK2Z6QR5SDWXNX6	Venezuela	Так сумно спостерігати за тим, що відбувається сьогодні в #Венесуела ... соціалістичні уряди абсолютно жахливі! Молюся за людей там! Вдячний, що я в Америці... 🙏🏽	OFF	sadness
3NBFJK3IOHO4Z0N5W7ZFHU520G5GOL	NotreDame	Га-га-га, дзвони будуть лунати на знак підтримки для пожежі в соборі Нотр-Дам! Протягом останніх 2 років ми казали їм, що ми не можемо їх терпіти і з нетерпінням чекаємо на вихід зі складу ЄС (#Brexit). Я вважаю це брехнею!	OFF	anger
3H4IKZHALBOSR74FIWCXSPEUBIRNNQ	GameOfThrones	Дві епічні битви у #GameOfThrones, як-от битва за Бастион і битва за Вінтерфелл. Ретвітніть, якщо ваш вибір падає на битву за Бастион, лайкніть, якщо на битву за Вінтерфелл. https://t.co/qW0qeBRcTr	NO	joy
32LAQ1JNT9V3HAT8CTAVFJCG8W5TUO	GameOfThrones	Джон, коли він бачить Сема під час битви #GameOfThrones #GOT8 https://t.co/vfvIfOty1x	NO	others
386T3MLZLN1434P4BOLGZGSMEUD080	Venezuela	Переговори кращі, оскільки Мадуро може залишити посаду в збитку згідно з законом. #Венесуела	NO	disgust
3XBXDSS888P7F1FY8PJRDZ1381YXLF	ChampionsLeague	Чудова гра! Чудовий вільний удар! #vamos #Messi600 #ChampionsLeague Graciassss el capitano https://t.co/T8tUUCDRII	NO	joy
3YGE63DIN83FT5LM9R1MDWV8W1JW0E	GameOfThrones	Бран мав чимало можливостей, але він просто захопився своєю Іянлою фіксуючись на нічиєї маятній життєвій байці. Чому допомагати, якщо можна бути птахом? Це девіз для занадто багатьох. #Гра Престолів #DemThrones #GoT https://t.co/uWQZSAoyxF	NO	others
3JMQI2OLFZBJ5VD2T2YUWK20XEPDNY	GameOfThrones	Через роки ми зможемо розказати нашим онукам, як ми вижили як кінець гри, так і битву за Вінтерфелл за один вихідний #AvangersEndgame #GameOfThrones #WhateverItTakes #NotToday.	NO	joy
3J9UN9O9J3YTNLLN2SI7O610U5A0JN	GretaThunberg	800000 років даних льодових ядер ... і ми вийшли за межі графіка за останні 6 років. Використовуйте свій #голос розумно. #EuroElections2019 #ActOnClimate #GretaThunberg #GreenWave #GreenNewDeal https://t.co/BI3s2Dp89D	NO	others
304QEQWKZPQ7OWCKI5ACW2IMTZL0O7	GameOfThrones	Якщо ти знаєш, то ти знаєш, а якщо ні, то це нічого не спсує. Цей момент розсмішив мене й на обличчі з'явилась глупа посмішка. 😁😍 #ПроклятаТрадиція #Гра Престолів https://t.co/3ANwh3fchz	NO	joy
34KYK9TV2REN6B7NN2OA0OO6HSKSBH	GameOfThrones	Близькі бої під тремтливу камеру, нескінченний туман, повна випадковість на екрані. Це саме те, що я хотів подивитися -_- #Гра Престолів.	NO	joy
3QX22DUVOONZHUSO8MJOPRJ7SVFVMB	Venezuela	Це сумно стосовно Венесуели. Але давайте не забувати, що США налагодили суворі санкції на цю країну і економічна ситуація вийшла з-під контролю.	NO	others
35O6H0UNLSMSIS7OZYOJ51XRBDIJ5O	Venezuela	Користувач Fake News. Всі брехні. Чиста пропаганда. США з Венесуели #HandsOffVenezuela.	OFF	disgust
3IYI9285WS6DHDG3E8BRJ7313U4CJP	Venezuela	Солдати! Перейдіть на правильну сторону історії. Припиніть вбивати свій власний народ та відновіть #Венесуелу.	NO	anger
3PGQRAZX02QJJJ0YXU2U8ZM7212SYW	GretaThunberg	У мене немає магоні або тика в моєму будинку, я не несу відповідальності за те, як компанії та уряди знищують нашу планету. Я буду літати якомога більше, щоб бачити свою мати в Індії, скільки я захочу. #climate #GretaThunberg	NO	others
3G57RS03HHBSCW9GSDIR6KBA92Z52Q	GretaThunberg	Малі #дії мають вплив. 👌🏻 Навіть якщо їх важко помітити. 🔍 Вони можуть стати початком ланцюжкової реакції та змінити світ, як тому прикладом минулого року, коли #Ґрета Тунберґ сиділа самотньо перед парламентом... https://t.co/erpmuLwRQG	NO	others
306W7JMRYY45NRSE94I5JXO55YD8BX	SpainElection	Гра в чисельну гру в Іспанії. Санчес не матиме угоди про коаліцію до місцевих виборів наприкінці травня. Мік О'Рейллі пише про вирішальні #іспанськівибори. https://t.co/JARpDKWoZT	NO	others
3ZQX1VYFTDBP6LHND9NRPHO4CXVO8G	ChampionsLeague	Суарес не має жодного класу або вірності до клубу, який зробив його! #ChampionsLeague #LivBar	NO	disgust
3NSCTNUR2ZTHHZ4K5SB6C2U8LQO5AU	Venezuela	Користувач: Привіт, Чіз ... Здається, ЧАС ЗАРАЗ для народу Венесуели. Революція проти соціалізму розпочалась. Бажаємо і молимося, щоб вона вдалося. #ДеньСвободи #CarpeDiem	NO	others
3BC9H1KCYUICQ0H7HZCV5OPS8EZWYG	LaLiga	Новини про травми Real Madrid: Бензема може пропустити решту сезону Real Madrid через розтягнення біцепса https://t.co/IiRmGJak89 #RealBetis 🇪🇸 #LaLiga https://t.co/rhrS4YVZ6F	NO	sadness
30IRMPJWDZPCYZB4EQ1Y9H20IK6KR1	NotreDame	Щось дуже страшне і красиве здається захопленим тут. Руйнування, втрати, велич, величність, піднесеність, гуманність, наполегливість, відродження, грація. #TuesdayThoughts #NotreDame #Paris #NotreDameCathedralFire https://t.co/jHHs1lJUcj	NO	sadness
36GJS3V78VWQYPW8GU7A9YOG1MYJG8	ChampionsLeague	Босс-вечірка в Іспанії, нах*й, давайте стерв*йовуватися! #LFC #YNWA #ChampionsLeague #SemiFinal #Barcelona #BossNight #NouCamp https://t.co/1hCk65pkl9	OFF	joy
338431Z1FLLVOQWJCITRGYJ92PGORP	NotreDame	Спробуємо ще раз: Християнське мистецтво та архітектура мають унікальну здатність надихати на надію і направляти нас до вічного, а також об’єднувати людей для поклоніння Богові Отцю. Ось, виправили. #notredamecathedralfire https://t.co/gsZi7Y4g49	NO	others
31S7M7DAGGW0YK6E3FIUOWGXV5ATLS	WorldBookDay	Кампанія з дверей на двері з читання - це програма широкого охоплення, яка сприяє підтримці читання та забезпеченню легкого доступу до книг. Протягом кампанії будуть надані книги у дитячі садки, школи, визначені домогосподарства та широкій громадськості, щоб популяризувати доступ до книг. #WorldBookDay	NO	others
3P4C70TRMRNWTFK8JFJNPD185B0LG9	NotreDame	Париж збирається мітити півмільйона творів мистецтва як Medium: ashes from love #NotreDameCathedralFire.	NO	others
3NFWQRSHVEKATNACX4GPU0WO8FIFG2	GretaThunberg	Новий проект перекладу! Так збуджений! #scenerurhjärtat #gretathunberg #svantethunberg #malenaernman #beataernman #polaris https://t.co/mWjslBmm6J	NO	joy
3TD33TP5DL8J6FLT622JFOU0VMABA1	Venezuela	Клієнт: Щось погане має відбутися. #Венесуела Переклад: Щось погане має статися. #Венесуела	NO	fear
3MXX6RQ9EVB68K6MG6ATX5DPKGV4P6	WorldBookDay	Колись я хочу бути багатим, щоб купити всі книги в світі. З Днем Світової книги!	NO	others
37PGLWGSJTCZ508LO37PVP19VOOKIY	Venezuela	Міністр закордонних справ Венесуели опублікував відповідь на загрозу користувача! #Венесуела https://t.co/zSF26Lttix	NO	surprise
3HRWUH63QU8O1IY9EWGBY8E8KXP5NG	ChampionsLeague	Забивши свій 600-й клубний гол так чарівним способом, який він знає. Що за виступ! Уау! #Messi #BarcaVsLiverpool #ChampionsLeague #BarcaVsLiverpool	NO	joy
30U1YOGZGA2GL8571YFGVEC6KDSDS5	NotreDame	Такий сумний день для архітекторів та католиків по всьому світу. Інспіруючий шедевр готичної архітектури знищено за декілька хвилин. Одна з моїх улюблених будівель там! #architecture #NotreDameCathedralFire #NotreDame #Notre_dame_de_Paris #NodreDameDeParis #RIPNotreDame https://t.co/sb5sAe8dz4	NO	sadness
3S8A4GJRD39XSR7WL6C70VML2V2V63	GretaThunberg	Мої #воїни наповнюють мене гордістю! Цього тижня я провів власну лекцію про важливість переробки пластикових відходів та батарей перед всією школою. #ЗробиСвоюЧастку #ГретаФунберґ #DofE USER https://t.co/KMkzqAgK4A	NO	joy
3UUIU9GZC5BMWV3TBS2N77K09FAT54	WorldBookDay	Щасливого світового дня книги! Сподіваюся, що ви прочитали хоча б одну книгу цього року. Продовжуйте розвивати культуру читання! #WorldBookDay	NO	joy
3FW4EL5A3LU0DZQTAUGT8D8YPS622K	WorldBookDay	Щасливого світового дня книги. Перегляньте списки хороших читань. Ось списки від Колумбійського університету в Нью-Йорку. https://t.co/Daj1Uoxy7h #WorldBookDay	NO	joy
3XJOUITW8UXBPHMRVKQQ5IFR5B0QTH	GameOfThrones	Боротьба для мене дійсно реальна... але я залишаюсь з #TeamTormund #GameOfThrones https://t.co/QbaJ8sfYIv	NO	sadness
3A9LA2FRWSK5T5W8H44TL78WRKOHXR	Venezuela	#Венесуела Шит Америка та попередження про державний переворот.	OFF	disgust
359AP8GAGGQKXIF1DZMUGHYSCZ57CE	Venezuela	#Корбін, #МакДоннел та #Еббот повторно висловлювали свою похвалу соціалістичній диктатурі у #Венесуелі. Ці брудні, небезпечні дурні ніколи не повинні мати доступ до уряду.	NO	disgust
3V0TR1NRVA8ZLG0KRNSW7AOULUT4AO	NotreDame	Це найкраща збірка фотографій та повного опису наслідків пожежі. #NotreDame #NotreDameCathedralFire https://t.co/kjNXc7jfnH	NO	sadness
3PKVGQTFIHQ7I40LI52PIPHBGZJYRE	GameOfThrones	Тільки що подивився на #GameOfThrones і, щиро кажучи, дивуюся, що витримав 82 хвилини напруження без перерв 😅	NO	surprise
3ZLW647WAL1PYHMCEUUYRNDQV6523U	NotreDame	Я знав це .... Я знав це .... Я знав це !!! Дякую #SkyNews. Високий алтар недоторканий. Навіть свічки не розтоплені! *Лапки догори.....висока п'ятірка* 🐾 #NotreDameFire #NotreDameCathedralFire #NotreDame #вірю.	NO	joy
3HXK2V1N4KLQSTY0991IAH2ZZBDG2J	GretaThunberg	Будь ласка, переробляйте та захищайте нашу планету! #змінаклімату #довкілля #збережітьпланету #ґретатунберг #переробка https://t.co/5cjbxRCywo	NO	joy
3TKSOBLOHLMOPPQLCG2FAZE6D4YBBZ	SpainElection	Яка ж вона виявилася несподіванкою, коли виборча програма партії містить більше художніх за фактичних даних - мережі Facebook в крайньо правому спрямуванні були видалені перед виборами у Іспанії #Іспанія #вибориуІспанії2019 #вибориуІспанії #боротьбазадушуІспанії #ЄС https://t.co/vCGTI08UGW	NO	surprise
3T8DUCXY0NC5XI55EIF4JNP2VBVT9X	GameOfThrones	Що, якщо вони зробили Ар'ю героєм у цьому епізоді, щоб вона померла в наступному епізоді? Я подам позов до продюсерів за грубе підвищення кров'яного тиску і емоційну травму, якщо так станеться. Мені все одно! #Гра престолів #Ар'я	NO	disgust
344M16OZKILOX1R2PX9E22KLXQMENO	Venezuela	Що показує американська медіа: https://t.co/jaHKDnA9aV ПОРІВНЮЮЧИ з тим, що справді відбулося: https://t.co/y4BMvE98y2  #Венесуела Якщо джурналістика на заході не була досить огидною для вас, ось вам розповідь ... тепер ви можете ненавидіти журналістику так само, як і я!	NO	disgust
363A7XIFV4SYFTJZBJTJG0O7YEPAV5	NotreDame	Так, багаті люди обіцяли $ 600 МІЛЬЙОНІВ на відновлення собору Паризької Богоматері після пожежі. І це круто. Але це також означає, що вони мали це на своє розсуд увесь час - фінансувати медичні дослідження, годувати голодних, рятувати китів. #TekunOlam всім.	OFF	disgust
3HKIF5DF6Y31SDJZUIGXK4AD5HJG97	NotreDame	Я знайшов кілька фотографій, які я зробив кілька років тому у Нотр-Дамі, до її знищення вогнем. Це було гарне місце. Старовинна французька архітектура загалом виглядає дивовижно. #NotreDame #NotreDameCathedralFire https://t.co/wuLUdmZ74V	NO	joy
3XBYQ44Z6PAG9EID7TPWX7XDTCGWTQ	GameOfThrones	"Умм, місіс Старк... мені не дуже добре..." #AryaStark #GameofThrones #FightLikeAGirl https://t.co/MY1vmr0XQW"	NO	sadness
3CZH926SICK2BTHW7SUI3TEL69TE4V	ChampionsLeague	Сьогодні USER проти USER - це зіткнення Титанів. Вчора USER проти USER - це було зіткнення аутсайдерів. У будь-якому випадку фінал буде неймовірним. #ChampionsLeague.	NO	joy
31HLTCK4BL1ZPKW2XJLTCMZAW96VG6	GameOfThrones	Джора Мормонт - це та людина, якою я прагну стати в житті #герой #Гра Престолів.	NO	joy
34HEO7RUG606MM2I2ZO9F3Z4D8DARD	Venezuela	Ми говоримо про Ірак, чи про ситуацію в #Венесуелі, яка вам не доводилася переживати чи брати в ній участь. Зупиніть це непотрібство. Я знаю, що я правий, і мені шкода, що комуністи вас скували.	OFF	anger
3PIOQ99R7YS5MXOOFXOJ6K6OJEHUNM	WorldBookDay	Веселий вівторок! Сьогодні чудовий день в Нью-Йорку! 🗽☀️ Екскурсії з гідом на сьогодні закінчились, але приходьте з дітьми на час оповідань о 17:00 в #UNBookshop з нагоди #ВсесвітньогоДняКниги! 📚🌏 #SDGBookClub 📸: Служби для відвідувачів / JYJ https://t.co/PjVBOWhd4f	NO	joy
30Z7M1Q8UYQ04HNM3QI9OM4ZNGSA84	GretaThunberg	Чудово би було знати, що ви намагалися досягти своїм коментарем про #GretaThunberg @_HelenDale ? Вам хотілося здивувати своєю високою кмітливістю, бути кумедним або є щось глибше? Нам сподобалось би дізнатися, звідки ви берете свій підхід до цього питання. Такий вислів не є відповідальним.  Чи б хотіли ви дізнатися більше про #autism?	OFF	anger
34R0BODSP15K7CLWLXDS8LKZ65PE51	GameOfThrones	Я бачив усілякі меми та спойлери на #gameofthrones цілий день (і уникаював їх читати), а тепер, коли я переглянув випуск, вони не з'являються взагалі. Однак, яка серія. Минулоїм нічого подібного!	NO	surprise
3FVBZG9CLJKXWFQXESFMCTLLHD70HJ	GameOfThrones	Після усього цього кривавого розправи, зі смертями так багатьох великих персонажів під час цього епізоду, якщо на кінці все ж таки Церсі займе кровавий Желізний Трон, я буду справжньо дуже сердитий!! #Гра престолів сезон 8, епізод 3 # гра престолів #GOT #GOTs8 https://t.co/sYKAuiosT4	NO	anger
3YZ7A3YHR5ZLHVQEMSXXX2OE7WXS5F	GretaThunberg	Через #ExtinctionRebellion і #GretaThunberg тепер є велика політична можливість щодо реального втручання в питання зміни клімату. Тверда реальність полягає в тому, що це неможливо здійснити без серйозного збільшення використання #ядерної енергії. https://t.co/uHqWlxLr7U	NO	disgust
31MBOZ6PAOXJC343HTN4ZMGT7JBLC2	ChampionsLeague	Мессі дійсно ввів у спокусу фанатів Роналду 😂😂😂#messi600 #ChampionsLeague https://t.co/z9H5Ffa1LG	NO	surprise
3FO95NVK5C6AMIOCJZA003TAZENRST	GameOfThrones	Епізод 3 був неймовірним!! Дуже вдячний(а) вам та решті акторів та знімальної групи!! ❤️❤️ #Гра Престолів #Санса	NO	joy
33TGB4G0LPNVYEN3HYLIZQBK2ENTXH	LaLiga	#Барселона - чемпіон ЛаЛіги! Дивовижна команда, вітаю... #BarcaLevante #FCBarcelona #Messi #FCB #ChampionsLeague #LaLiga #LaLigaSantander #UCL #футбол #Barca #НайкращаКоманда На світі і знову довела це ... КОРИСТУВАЧ #aathma #акторАатма https://t.co/qDQBNWsfGa	NO	joy
3SCKNODZ0XM3OMCS2PV8WSS4B3M7NZ	GameOfThrones	Я знаю, що я досить пізно до цього приєдналася, але фільми про Гаррі Поттера ніколи не будуть тими ж самими #GirlsGoneWildlings #NymphadoraNudes #TonksTitties #GameOfThrones.	NO	sadness
3T2EL38U0MQI6YVB0URNUL0XI7KXQ3	WorldBookDay	З Днем світової книги! Вітаємо від наших дочок наліпших, які ❤️ читати! Дізнайтеся більше про наш шлях усиновлення: https://t.co/B7PioyY1gr https://t.co/za3I44xNss	NO	joy
3TTPFEFXCTQSAQCCGHV3LUVCUGP6HM	NotreDame	Ми все ще не можемо повірити в те, що сталося в Парижі. Ми розбите серце від того, як багато історії було знищено. Франціє, ми з вами у думках. 🇫🇷❤️ #NotreDameCathedralFire #NotreDameDeParis https://t.co/gKn0U3aiXV https://t.co/rFUGso4yhp	NO	sadness
3V7ICJJAZAM44Q5CX1SS2L803CEB4Q	Venezuela	"Вибачте, USER, але обвинувачувати USER в "виклику на насильство" в #Венесуелі, коли прихильники Мадуро буквально наїжджають на людей та стріляють по них на вулицях, є неприйнятним. https://t.co/k8rsmLSvi8"	NO	anger
3XWUWJ18TLWIHN8XCY05KFYIRA9UUD	WorldBookDay	Сьогодні - #WorldBookDay! Минулого місяця команда посольства Ірландії поділилася деякими з наших улюблених #книг. Загляньте за інспірацією до вашого списку 'До прочитання'! 📚🌍🤓 https://t.co/wd3TwNl8xJ	NO	joy
3ZLW647WAL1PYHMCEUUYRNDQV6632W	WorldBookDay	#WorldBookDay я закохувався в читання ще до того, як навчився читати. Від дитячих книжок до бібліофіла, мій шлях з читанням буде у щасті в моїх очах. Я не впевнений(а), яка була моя перша книга, оскільки я читав(ла) цілі книги та романи, коли ще відвідував(ла) дошкільний навчальний заклад.	NO	joy
368IUKXGA5EKN7A0ZU38U3X3G70P6B	WorldBookDay	Тільки що закінчив дивитись #Roma. Така життєва, така яскраво-сліпуча, така безбарвно-барвиста. Зі святом #ДеньКниги!	NO	joy
3U18MJKL1US9037OT63JCEKICEBNC6	ChampionsLeague	МЕССІ ІСТОТА ІНШОГО РОДУ 💙 КОРИСТУВАЧ #UCL #ЛігаЧемпіонів Є ще одна гра для легкої перемоги проти Ліверпуля і ми проходимо до фіналу. https://t.co/9gTwTcu4YU	NO	joy
3PIOQ99R7YS5MXOOFXOJ6K6OJEFNUD	NotreDame	Яка жахлива руйнація ікони. https://t.co/Zlno1xu6cS #NotreDameCathedralFire #France	NO	sadness
3QI9WAYOGQHH0ZQSRB72P82E3R7S6U	ChampionsLeague	Дякую, Барселоно! Я не хотів би альтернативи. #ЛігаЧемпіонів	NO	joy
3VDVA3ILIDLJ38G4Q5145YSU75YG11	ChampionsLeague	Навіть вболівальники #liverpool не можуть бути сердиті на цю гол користувача! #ynwa #barca #ChampionsLeague	NO	joy
3MD8CKRQZZTHNF5MW51M822N3V6JR1	NotreDame	Ми в Індії відчуваємо та співпереживаємо біль наших французьких сестер та братів #NotreDame #Notre_dame_de_Paris #NotreDameCathedralFire.	NO	sadness
3HFWPF5AK9PI3G3A8994I5QUT083S2	GameOfThrones	Епізод 3 #GameOfThrones був найбільш великим тупиком в історії телевізійних тупиків. Це точно на рівні зі закінченням серіалу "Загублені".	NO	disgust
3X2YVV51PUAF0U645A5MR1EI1TNW1F	WorldBookDay	"Наші книги та наші ручки - найпотужніші зброї" #venperacademy #Bookday #worldbookday #bookday2019 #Освіта #Книга https://t.co/ik8gijokru	NO	joy
3M47JKRKCX7ZHFBJDD1X8H2DRXZ869	Venezuela	Я думаю, найкраще, що ви можете зробити, усвідомивши досвід з колишніх президентів, це дозволити цим людям зрозуміти це самостійно. Болтон повинен вийти з телевізора та замовкнути. Це лише моя думка. #Venezuela https://t.co/8XRgcYbFMg	OFF	anger
39I4RL8QGJNEV38YXT2OOWBYYPK4H0	Venezuela	Люди Венесуели потребують більше, ніж камені, щоб боротися з ворогами. https://t.co/XbqWvJyTpU	NO	anger
367O8HRHKGE3LCME8NENSAI0703S4B	GameOfThrones	Вау, просто вау!!!! #GameOfThrones був неймовірним!!! https://t.co/UXp96KnpsR	NO	joy
3DA79LNS591JIGGPX9EUSAMGVJHT3C	NotreDame	Диявол завжди у деталях. #TimePhoneHack #FEECTING Божевільний священик спокійно йде до свого офісу, щоб врятувати свій зовнішній жорсткий диск з відео 🍕 ? #PUREevil #QAnot #QAnon #MAGA У середині пекла, яке триває в наступстві пожежі у катедрі #NotreDameCathedralFire. https://t.co/TFBwDZ8RA0	NO	fear
34R3P23QHS7Q45RI7Z87JOUPIIHWHC	NotreDame	Макрон використовує пожежу в кatedраль Notre Dame для політичної вигоди https://t.co/TYAIcS3yZ2 #macron #emmanuelmacron #macrons #emanuelmacron #france #paris #NotreDameDeParis #NotreDameCathedralFire #NotreDameCathedral https://t.co/NKGXr4tlNm	NO	disgust
3QQUBC64ZEKX31IJK2Z6QR5SDW1NXA	LaLiga	Готові вигравати більші призи? Зверніть увагу, що кожен 1cedi може принести великий виграш... Крім того, USER отримує найшвидший вивід коштів... Більші шанси на перемогу, ще більші виграші... Зареєструйтеся на https://t.co/JwgKwbsETi і не зазнаєте жодних шкоджень через приєднання до них... #YouForWinSome #StakeBigWinBigger #EPL #LALiga https://t.co/60Vzsi98lw	NO	joy
375VMB7D4JPRRU2BWML2RC6JBFQIDI	NotreDame	Яка ж смішна випадковість - підпис до цієї фотографії, яку я опублікував 5 років тому 🙈 #NotreDameFire #NotreDameCathedralFire #Notre_dame_de_Paris https://t.co/vMld8gEjTy	NO	joy
3VZYA8PITO4LGM62DQEDNWIVC4B05X	NotreDame	Так, Нотр-Дам крутий та все таке. Але що якщо ми зберемо 6 мільйонів фунтів, щоб врятувати нашу планету? #ПожежаКафедральноїЦерквиNotreDame	NO	disgust
34F34TZU7W50JVO1HFML7UUFR3R2J6	Venezuela	Я дивився новини про Венесуелу на всіх трьох кабельних мережах сьогодні (USER, USER та USER). Покриття було смішним. Якби коли-небудь була реальна потреба у справжніх латиноамериканістах, то той час настав. Сумно це бачити.	NO	sadness
3OPLMF3EU5T2371U6JWIFXA56NMLNH	NotreDame	Дзвони на базиліці Університету Нотр-Дам готуються дзвонити на честь пожежі у соборі Нотр-Дам #NotreDameCathedralFire https://t.co/L9uMzM86xo	NO	joy
3Q9SPIIRWJSBUIJ41TYF227L5NWAWK	GameOfThrones	Теоне. Ти добрий чоловік. Дякую. #Гра Престолів	NO	joy
33TGB4G0LPNVYEN3HYLIZQBK2ELTXF	ChampionsLeague	Це, напевно, був найкращий штрафний удар, який коли-небудь було зроблено ... # BARLIV # UCL # ЛігаЧемпіонів	NO	joy
3O71U79SRBVJP2BKEREJE4Z0TRMMSY	WorldBookDay	З Днем світової книги! 📖 Учителі 👩🏽‍🏫👨🏿‍🏫 відіграють важливу роль у навчанні учнів читанню та насолоді від книг! https://t.co/DrbcF8YXMR	NO	joy
3G5RUKN2EC97250LHMTSAOJA6T5N9M	NotreDame	Зараз кожен безбожний модерніст архітектор намагається скористатися пожежею у соборі Нотр-Дам, щоб перебудувати його як якийсь футуристичний торговий центр. https://t.co/utTM5Sq2Gn	NO	disgust
